,H_goal_diff,A_goal_diff,H_win,A_win,H_win_against,A_win_against
1126,-12.0,-8.0,4.0,4.0,1.0,0.0
1127,-25.0,6.0,1.0,7.0,0.0,2.0
1128,-19.0,-5.0,4.0,6.0,1.0,1.0
1129,-3.0,9.0,5.0,8.0,3.0,0.0
1130,5.0,-17.0,6.0,4.0,3.0,0.0
1131,4.0,12.0,6.0,11.0,1.0,2.0
1132,26.0,-12.0,13.0,4.0,2.0,0.0
1133,-12.0,-12.0,6.0,3.0,0.0,1.0
1134,-7.0,-15.0,5.0,6.0,1.0,2.0
1135,3.0,31.0,7.0,15.0,0.0,3.0
1136,5.0,0.0,7.0,6.0,0.0,0.0
1137,9.0,-9.0,9.0,8.0,3.0,0.0
1138,5.0,10.0,9.0,8.0,1.0,1.0
1139,-10.0,-25.0,5.0,1.0,2.0,1.0
1140,14.0,-8.0,10.0,4.0,1.0,0.0
1141,-4.0,-7.0,9.0,8.0,1.0,0.0
1142,8.0,9.0,11.0,8.0,0.0,1.0
1143,-11.0,4.0,5.0,8.0,0.0,0.0
1144,-2.0,-5.0,0.0,5.0,0.0,0.0
1145,5.0,-2.0,9.0,5.0,2.0,1.0
1146,-8.0,-15.0,6.0,2.0,0.0,2.0
1147,28.0,-3.0,14.0,1.0,0.0,0.0
1148,-4.0,10.0,7.0,9.0,0.0,2.0
1149,4.0,28.0,5.0,16.0,0.0,2.0
1150,14.0,-2.0,10.0,0.0,0.0,0.0
1151,-16.0,5.0,2.0,6.0,0.0,0.0
1152,15.0,7.0,10.0,11.0,1.0,1.0
1153,26.0,1.0,15.0,10.0,3.0,0.0
1154,-12.0,-15.0,8.0,5.0,2.0,0.0
1155,-4.0,-5.0,1.0,7.0,0.0,0.0
1156,9.0,-7.0,9.0,7.0,0.0,0.0
1157,6.0,6.0,7.0,9.0,2.0,0.0
1158,-3.0,27.0,5.0,14.0,1.0,1.0
1159,-5.0,16.0,5.0,10.0,1.0,1.0
1160,24.0,-15.0,12.0,4.0,1.0,0.0
1161,-7.0,5.0,4.0,7.0,0.0,0.0
1162,12.0,-9.0,12.0,5.0,1.0,0.0
1163,-6.0,8.0,7.0,10.0,2.0,1.0
1164,-12.0,-14.0,5.0,3.0,1.0,1.0
1165,-15.0,-4.0,3.0,7.0,1.0,0.0
1166,8.0,10.0,8.0,11.0,1.0,0.0
1167,3.0,-6.0,8.0,4.0,1.0,1.0
1168,-1.0,30.0,0.0,15.0,0.0,0.0
1169,17.0,-6.0,10.0,1.0,0.0,0.0
1170,-19.0,10.0,1.0,9.0,0.0,1.0
1171,2.0,7.0,9.0,9.0,1.0,0.0
1172,24.0,-1.0,15.0,8.0,3.0,0.0
1173,-12.0,-11.0,8.0,6.0,0.0,0.0
1174,-15.0,17.0,5.0,11.0,1.0,1.0
1175,-6.0,25.0,4.0,13.0,0.0,2.0
1176,-11.0,-2.0,4.0,5.0,0.0,1.0
1177,-4.0,1.0,0.0,6.0,0.0,0.0
1178,14.0,4.0,9.0,10.0,2.0,1.0
1179,16.0,-5.0,10.0,4.0,1.0,0.0
1180,-11.0,-15.0,1.0,2.0,0.0,0.0
1181,7.0,14.0,8.0,9.0,0.0,2.0
1182,5.0,-6.0,9.0,0.0,0.0,0.0
1183,-13.0,-13.0,5.0,3.0,1.0,2.0
1184,-3.0,8.0,8.0,10.0,0.0,2.0
1185,-2.0,26.0,5.0,15.0,1.0,1.0
1186,24.0,23.0,12.0,11.0,1.0,1.0
1187,7.0,-13.0,10.0,7.0,1.0,1.0
1188,4.0,-14.0,7.0,5.0,1.0,1.0
1189,24.0,19.0,11.0,11.0,2.0,0.0
1190,16.0,-8.0,9.0,2.0,0.0,0.0
1191,11.0,25.0,11.0,12.0,0.0,1.0
1192,25.0,3.0,15.0,7.0,2.0,0.0
1193,-15.0,-1.0,6.0,5.0,0.0,1.0
1194,-7.0,6.0,0.0,10.0,0.0,0.0
1195,-4.0,6.0,4.0,8.0,1.0,1.0
1196,-12.0,-4.0,3.0,8.0,2.0,1.0
1197,-18.0,5.0,2.0,9.0,0.0,2.0
1198,-11.0,-11.0,4.0,5.0,0.0,0.0
1199,5.0,-10.0,6.0,7.0,1.0,0.0
1200,25.0,1.0,13.0,6.0,1.0,1.0
1201,3.0,-1.0,8.0,0.0,0.0,0.0
1202,2.0,-11.0,7.0,5.0,1.0,0.0
1203,-9.0,10.0,6.0,8.0,0.0,3.0
1204,-9.0,5.0,6.0,6.0,0.0,1.0
1205,-3.0,-5.0,5.0,5.0,1.0,1.0
1206,9.0,27.0,11.0,15.0,1.0,0.0
1207,-4.0,-4.0,0.0,9.0,0.0,0.0
1208,7.0,-11.0,7.0,3.0,2.0,0.0
1209,5.0,-19.0,9.0,2.0,0.0,1.0
1210,4.0,-7.0,6.0,0.0,0.0,0.0
1211,23.0,-6.0,14.0,3.0,2.0,0.0
1212,-16.0,18.0,6.0,9.0,0.0,1.0
1213,2.0,-1.0,7.0,8.0,1.0,0.0
1214,3.0,19.0,7.0,12.0,0.0,1.0
1215,3.0,23.0,9.0,12.0,0.0,2.0
1216,-13.0,-10.0,5.0,2.0,0.0,0.0
1217,-17.0,23.0,4.0,12.0,1.0,0.0
1218,-9.0,5.0,4.0,10.0,0.0,1.0
1219,16.0,-17.0,8.0,4.0,1.0,1.0
1220,-17.0,-16.0,2.0,6.0,1.0,1.0
1221,21.0,5.0,12.0,8.0,1.0,0.0
1222,-8.0,9.0,0.0,10.0,0.0,0.0
1223,-7.0,-7.0,3.0,4.0,1.0,2.0
1224,-3.0,-9.0,7.0,6.0,1.0,2.0
1225,21.0,24.0,13.0,14.0,0.0,2.0
1226,24.0,6.0,12.0,7.0,0.0,2.0
1227,2.0,1.0,9.0,8.0,1.0,1.0
1228,-13.0,0.0,2.0,6.0,0.0,0.0
1229,-9.0,2.0,6.0,7.0,0.0,2.0
1230,28.0,12.0,15.0,12.0,2.0,1.0
1231,0.0,-1.0,7.0,8.0,0.0,1.0
1232,1.0,-7.0,7.0,3.0,2.0,0.0
1233,0.0,4.0,6.0,8.0,0.0,1.0
1234,17.0,-22.0,12.0,2.0,2.0,0.0
1235,-10.0,21.0,6.0,12.0,0.0,2.0
1236,-2.0,10.0,6.0,9.0,2.0,1.0
1237,-9.0,-1.0,4.0,0.0,0.0,0.0
1238,3.0,-2.0,8.0,0.0,0.0,0.0
1239,21.0,5.0,10.0,9.0,0.0,1.0
1240,-17.0,23.0,3.0,14.0,0.0,3.0
1241,19.0,-9.0,11.0,4.0,2.0,0.0
1242,-7.0,-17.0,0.0,6.0,0.0,0.0
1243,-10.0,4.0,2.0,8.0,0.0,0.0
1244,-6.0,-17.0,3.0,4.0,0.0,2.0
1245,-2.0,1.0,8.0,8.0,1.0,0.0
1246,19.0,3.0,13.0,6.0,0.0,3.0
1247,22.0,9.0,12.0,9.0,3.0,0.0
1248,-5.0,-7.0,8.0,6.0,2.0,0.0
1249,18.0,10.0,9.0,9.0,1.0,1.0
1250,4.0,0.0,6.0,8.0,0.0,1.0
1251,23.0,-15.0,13.0,2.0,2.0,1.0
1252,-9.0,-2.0,7.0,7.0,1.0,0.0
1253,-14.0,22.0,6.0,14.0,0.0,2.0
1254,-16.0,-14.0,3.0,2.0,0.0,0.0
1255,-11.0,21.0,0.0,11.0,0.0,0.0
1256,-2.0,17.0,8.0,12.0,1.0,2.0
1257,10.0,-8.0,10.0,3.0,2.0,0.0
1258,-1.0,-8.0,7.0,3.0,1.0,1.0
1259,-16.0,22.0,2.0,10.0,1.0,2.0
1260,20.0,-15.0,11.0,6.0,0.0,0.0
1261,17.0,-17.0,13.0,3.0,2.0,0.0
1262,-6.0,11.0,3.0,10.0,1.0,2.0
1263,-6.0,0.0,4.0,9.0,0.0,2.0
1264,-3.0,-10.0,8.0,1.0,0.0,0.0
1265,16.0,28.0,12.0,14.0,2.0,1.0
1266,-12.0,-10.0,3.0,7.0,0.0,0.0
1267,-2.0,7.0,7.0,7.0,1.0,0.0
1268,8.0,-4.0,9.0,6.0,1.0,1.0
1269,-16.0,-11.0,2.0,1.0,0.0,0.0
1270,-8.0,-19.0,4.0,3.0,2.0,0.0
1271,11.0,5.0,11.0,9.0,0.0,0.0
1272,20.0,16.0,11.0,9.0,0.0,3.0
1273,19.0,-5.0,14.0,6.0,3.0,0.0
1274,-10.0,-10.0,4.0,6.0,0.0,0.0
1275,-4.0,-12.0,4.0,7.0,1.0,2.0
1276,-5.0,1.0,6.0,9.0,2.0,0.0
1277,8.0,8.0,9.0,7.0,2.0,0.0
1278,-3.0,25.0,8.0,13.0,0.0,3.0
1279,5.0,-9.0,11.0,3.0,1.0,0.0
1280,-17.0,12.0,3.0,12.0,0.0,3.0
1281,8.0,0.0,9.0,0.0,0.0,0.0
1282,27.0,5.0,13.0,9.0,1.0,2.0
1283,-12.0,-3.0,4.0,4.0,0.0,0.0
1284,0.0,30.0,0.0,14.0,0.0,0.0
1285,-2.0,-6.0,8.0,6.0,0.0,2.0
1286,-10.0,6.0,6.0,9.0,0.0,3.0
1287,0.0,6.0,7.0,7.0,1.0,1.0
1288,1.0,-20.0,7.0,3.0,2.0,0.0
1289,12.0,7.0,9.0,9.0,2.0,0.0
1290,-15.0,-5.0,2.0,5.0,0.0,1.0
1291,-4.0,-1.0,0.0,0.0,0.0,0.0
1292,-3.0,6.0,5.0,8.0,0.0,3.0
1293,3.0,-11.0,8.0,7.0,0.0,1.0
1294,-4.0,-13.0,7.0,5.0,1.0,1.0
1295,13.0,2.0,8.0,6.0,1.0,1.0
1296,27.0,24.0,14.0,15.0,2.0,1.0
1297,-12.0,-2.0,6.0,5.0,1.0,2.0
1298,4.0,6.0,8.0,10.0,2.0,1.0
1299,-10.0,-8.0,3.0,0.0,0.0,0.0
1300,4.0,-15.0,6.0,3.0,1.0,1.0
1301,21.0,-8.0,15.0,4.0,3.0,0.0
1302,-13.0,21.0,6.0,13.0,0.0,3.0
1303,-8.0,-4.0,6.0,8.0,0.0,0.0
1304,-18.0,4.0,3.0,8.0,0.0,2.0
1305,0.0,16.0,5.0,10.0,2.0,0.0
1306,7.0,-3.0,9.0,7.0,1.0,0.0
1307,2.0,-3.0,9.0,6.0,0.0,0.0
1308,-12.0,18.0,1.0,10.0,0.0,0.0
1309,3.0,7.0,6.0,8.0,1.0,2.0
1310,22.0,-15.0,13.0,1.0,0.0,0.0
1311,-16.0,-18.0,5.0,3.0,1.0,0.0
1312,-10.0,-10.0,4.0,4.0,0.0,0.0
1313,8.0,0.0,10.0,5.0,1.0,1.0
1314,0.0,-4.0,8.0,7.0,1.0,1.0
1315,-2.0,14.0,6.0,9.0,0.0,0.0
1316,-9.0,21.0,7.0,11.0,1.0,2.0
1317,11.0,-12.0,11.0,4.0,1.0,1.0
1318,-4.0,23.0,7.0,16.0,0.0,2.0
1319,-18.0,8.0,4.0,10.0,0.0,2.0
1320,15.0,-11.0,10.0,6.0,1.0,0.0
1321,5.0,-11.0,8.0,4.0,0.0,0.0
1322,22.0,-13.0,15.0,6.0,1.0,1.0
1323,-5.0,18.0,7.0,11.0,0.0,2.0
1324,-14.0,2.0,3.0,9.0,0.0,2.0
1325,-16.0,-5.0,1.0,6.0,0.0,0.0
1326,0.0,7.0,5.0,7.0,1.0,0.0
1327,-8.0,22.0,5.0,13.0,1.0,1.0
1328,22.0,-16.0,12.0,5.0,1.0,0.0
1329,-22.0,-12.0,4.0,6.0,1.0,0.0
1330,4.0,-3.0,7.0,6.0,0.0,2.0
1331,21.0,3.0,15.0,10.0,3.0,0.0
1332,-8.0,19.0,6.0,12.0,0.0,2.0
1333,-16.0,-3.0,1.0,6.0,0.0,0.0
1334,3.0,-11.0,6.0,4.0,0.0,0.0
1335,-6.0,12.0,6.0,11.0,0.0,2.0
1336,16.0,16.0,11.0,11.0,2.0,1.0
1337,-14.0,5.0,3.0,7.0,1.0,1.0
1338,17.0,2.0,12.0,5.0,1.0,0.0
1339,-11.0,25.0,4.0,12.0,0.0,1.0
1340,0.0,-25.0,7.0,4.0,1.0,1.0
1341,11.0,-15.0,11.0,2.0,1.0,0.0
1342,0.0,0.0,9.0,6.0,0.0,1.0
1343,-1.0,-6.0,6.0,6.0,0.0,0.0
1344,-8.0,20.0,7.0,15.0,1.0,2.0
1345,16.0,-16.0,10.0,2.0,1.0,1.0
1346,10.0,-1.0,8.0,7.0,0.0,1.0
1347,-16.0,13.0,5.0,10.0,1.0,1.0
1348,2.0,8.0,8.0,8.0,1.0,1.0
1349,5.0,1.0,7.0,6.0,3.0,0.0
1350,-12.0,-12.0,5.0,5.0,3.0,0.0
1351,-4.0,-9.0,7.0,9.0,0.0,3.0
1352,-13.0,4.0,4.0,12.0,1.0,2.0
1353,-16.0,0.0,4.0,5.0,0.0,1.0
1354,-4.0,21.0,7.0,13.0,1.0,2.0
1355,-25.0,-3.0,3.0,5.0,2.0,0.0
1356,23.0,23.0,11.0,13.0,1.0,1.0
1357,21.0,7.0,14.0,8.0,2.0,1.0
1358,21.0,-12.0,12.0,4.0,1.0,0.0
1359,6.0,-7.0,8.0,6.0,2.0,0.0
1360,25.0,-3.0,14.0,7.0,2.0,0.0
1361,-18.0,-16.0,5.0,2.0,0.0,0.0
1362,-5.0,-1.0,7.0,5.0,1.0,2.0
1363,-4.0,-23.0,8.0,4.0,1.0,0.0
1364,0.0,-18.0,7.0,2.0,1.0,0.0
1365,-13.0,-4.0,6.0,6.0,1.0,2.0
1366,19.0,19.0,11.0,10.0,1.0,1.0
1367,14.0,21.0,12.0,14.0,1.0,1.0
1368,-11.0,15.0,4.0,11.0,0.0,1.0
1369,18.0,-3.0,10.0,6.0,3.0,0.0
1370,-23.0,-16.0,4.0,5.0,1.0,1.0
1371,-16.0,28.0,2.0,15.0,0.0,3.0
1372,-3.0,-14.0,5.0,6.0,0.0,1.0
1373,-3.0,-6.0,7.0,7.0,1.0,0.0
1374,22.0,10.0,11.0,8.0,2.0,1.0
1375,14.0,-7.0,10.0,7.0,2.0,1.0
1376,-4.0,-8.0,7.0,5.0,1.0,2.0
1377,17.0,-9.0,13.0,4.0,1.0,0.0
1378,-13.0,15.0,5.0,12.0,1.0,1.0
1379,-15.0,18.0,3.0,11.0,0.0,1.0
1380,17.0,-3.0,10.0,5.0,1.0,0.0
1381,10.0,-23.0,10.0,4.0,1.0,0.0
1382,-2.0,17.0,8.0,13.0,0.0,3.0
1383,-15.0,13.0,5.0,9.0,1.0,1.0
1384,-10.0,-8.0,3.0,5.0,0.0,2.0
1385,-15.0,-4.0,3.0,7.0,0.0,1.0
1386,-12.0,-4.0,4.0,7.0,0.0,1.0
1387,-12.0,-10.0,6.0,4.0,1.0,0.0
1388,36.0,18.0,16.0,9.0,1.0,0.0
1389,-4.0,13.0,8.0,11.0,0.0,2.0
1390,9.0,-10.0,11.0,5.0,2.0,0.0
1391,-22.0,-6.0,5.0,7.0,0.0,2.0
1392,-2.0,23.0,5.0,13.0,0.0,1.0
1393,-6.0,-18.0,5.0,4.0,0.0,0.0
1394,-16.0,19.0,2.0,13.0,0.0,2.0
1395,-15.0,-14.0,5.0,3.0,1.0,1.0
1396,8.0,-14.0,11.0,8.0,1.0,1.0
1397,7.0,-2.0,10.0,5.0,1.0,1.0
1398,13.0,6.0,10.0,8.0,0.0,2.0
1399,26.0,-4.0,12.0,4.0,1.0,2.0
1400,14.0,1.0,9.0,8.0,0.0,1.0
1401,21.0,-21.0,12.0,4.0,2.0,0.0
1402,-8.0,-5.0,6.0,5.0,1.0,2.0
1403,-20.0,11.0,4.0,10.0,0.0,0.0
1404,-9.0,22.0,4.0,14.0,0.0,3.0
1405,-15.0,-14.0,4.0,5.0,0.0,1.0
1406,-5.0,-2.0,7.0,7.0,3.0,0.0
1407,35.0,10.0,16.0,9.0,1.0,1.0
1408,-16.0,-9.0,5.0,3.0,0.0,1.0
1409,-9.0,13.0,5.0,11.0,1.0,1.0
1410,12.0,-8.0,9.0,7.0,1.0,2.0
1411,9.0,-13.0,9.0,4.0,0.0,1.0
1412,19.0,-8.0,14.0,5.0,2.0,1.0
1413,-11.0,-10.0,3.0,3.0,1.0,0.0
1414,-4.0,-11.0,5.0,5.0,0.0,1.0
1415,-1.0,-6.0,7.0,7.0,1.0,1.0
1416,-2.0,-16.0,7.0,5.0,1.0,1.0
1417,-14.0,14.0,5.0,9.0,1.0,1.0
1418,13.0,22.0,11.0,13.0,0.0,3.0
1419,-21.0,37.0,4.0,15.0,0.0,3.0
1420,-17.0,0.0,5.0,6.0,1.0,0.0
1421,-15.0,-17.0,3.0,2.0,0.0,2.0
1422,-18.0,1.0,4.0,6.0,0.0,1.0
1423,-8.0,-14.0,3.0,5.0,0.0,3.0
1424,25.0,11.0,11.0,13.0,0.0,2.0
1425,-16.0,-4.0,7.0,6.0,2.0,1.0
1426,-24.0,-10.0,3.0,4.0,0.0,0.0
1427,5.0,35.0,8.0,15.0,1.0,1.0
1428,23.0,-16.0,14.0,4.0,1.0,0.0
1429,-6.0,17.0,3.0,8.0,0.0,1.0
1430,-5.0,-6.0,5.0,7.0,2.0,1.0
1431,-6.0,22.0,7.0,13.0,2.0,1.0
1432,7.0,-7.0,8.0,5.0,2.0,1.0
1433,-4.0,-18.0,6.0,5.0,1.0,2.0
1434,17.0,-6.0,12.0,7.0,3.0,0.0
1435,-10.0,-14.0,6.0,6.0,1.0,2.0
1436,23.0,-15.0,13.0,4.0,1.0,0.0
1437,6.0,-7.0,8.0,4.0,0.0,1.0
1438,32.0,-14.0,14.0,6.0,3.0,0.0
1439,-7.0,8.0,3.0,8.0,0.0,1.0
1440,-5.0,23.0,5.0,14.0,0.0,3.0
1441,-7.0,15.0,7.0,11.0,0.0,2.0
1442,-9.0,-5.0,5.0,7.0,0.0,0.0
1443,-8.0,-15.0,7.0,5.0,0.0,1.0
1444,-20.0,15.0,4.0,8.0,1.0,1.0
1445,1.0,-18.0,7.0,2.0,2.0,1.0
1446,-25.0,-10.0,4.0,5.0,3.0,0.0
1447,-17.0,-9.0,4.0,2.0,0.0,1.0
1448,-6.0,-12.0,4.0,5.0,0.0,0.0
1449,0.0,20.0,6.0,13.0,0.0,3.0
1450,11.0,-11.0,12.0,5.0,3.0,0.0
1451,28.0,-1.0,11.0,7.0,2.0,1.0
1452,-20.0,-8.0,6.0,7.0,1.0,2.0
1453,-16.0,-10.0,3.0,6.0,1.0,1.0
1454,11.0,7.0,11.0,10.0,1.0,1.0
1455,15.0,24.0,11.0,13.0,2.0,1.0
1456,22.0,-22.0,13.0,4.0,1.0,1.0
1457,-19.0,-10.0,5.0,6.0,1.0,1.0
1458,7.0,-10.0,9.0,4.0,0.0,1.0
1459,-15.0,21.0,5.0,10.0,0.0,1.0
1460,-3.0,-10.0,4.0,5.0,0.0,1.0
1461,-17.0,-6.0,5.0,5.0,1.0,0.0
1462,-8.0,22.0,3.0,14.0,0.0,2.0
1463,24.0,9.0,14.0,10.0,2.0,0.0
1464,-10.0,7.0,6.0,8.0,0.0,0.0
1465,29.0,-4.0,14.0,9.0,3.0,0.0
1466,-9.0,25.0,5.0,15.0,0.0,3.0
1467,-14.0,24.0,5.0,14.0,1.0,0.0
1468,-25.0,-15.0,3.0,5.0,0.0,0.0
1469,-12.0,-8.0,4.0,3.0,2.0,1.0
1470,-3.0,11.0,6.0,10.0,0.0,2.0
1471,-2.0,-2.0,7.0,4.0,0.0,0.0
1472,-2.0,-19.0,7.0,5.0,1.0,2.0
1473,-10.0,-6.0,4.0,8.0,1.0,2.0
1474,18.0,12.0,9.0,9.0,2.0,0.0
1475,12.0,30.0,12.0,15.0,0.0,3.0
1476,23.0,-19.0,14.0,5.0,3.0,0.0
1477,8.0,-13.0,9.0,5.0,2.0,0.0
1478,26.0,-8.0,14.0,5.0,2.0,0.0
1479,-18.0,18.0,5.0,9.0,1.0,1.0
1480,-4.0,-3.0,3.0,6.0,0.0,1.0
1481,-6.0,-24.0,4.0,4.0,1.0,1.0
1482,-9.0,17.0,7.0,13.0,1.0,2.0
1483,24.0,25.0,14.0,14.0,0.0,3.0
1484,12.0,-3.0,9.0,6.0,1.0,0.0
1485,-15.0,-13.0,5.0,4.0,0.0,0.0
1486,-17.0,-1.0,5.0,7.0,1.0,0.0
1487,-5.0,-17.0,8.0,4.0,0.0,0.0
1488,-16.0,-23.0,5.0,3.0,1.0,1.0
1489,-10.0,25.0,4.0,13.0,1.0,2.0
1490,-7.0,34.0,7.0,15.0,1.0,2.0
1491,14.0,-4.0,11.0,4.0,1.0,0.0
1492,-6.0,-6.0,7.0,8.0,1.0,1.0
1493,-7.0,-18.0,6.0,6.0,1.0,2.0
1494,25.0,10.0,10.0,10.0,1.0,0.0
1495,23.0,15.0,13.0,10.0,2.0,0.0
1496,-11.0,-9.0,5.0,3.0,2.0,0.0
1497,27.0,-5.0,14.0,5.0,3.0,0.0
1498,-11.0,-11.0,5.0,5.0,0.0,2.0
1499,9.0,8.0,11.0,11.0,1.0,0.0
1500,5.0,21.0,10.0,13.0,0.0,3.0
1501,5.0,-6.0,7.0,5.0,2.0,0.0
1502,-12.0,25.0,5.0,11.0,1.0,2.0
1503,7.0,1.0,8.0,6.0,2.0,0.0
1504,-2.0,0.0,7.0,5.0,2.0,1.0
1505,-14.0,-6.0,3.0,9.0,0.0,2.0
1506,-10.0,3.0,6.0,11.0,1.0,0.0
1507,-23.0,10.0,3.0,9.0,1.0,0.0
1508,21.0,-9.0,13.0,7.0,2.0,1.0
1509,-15.0,26.0,5.0,14.0,0.0,1.0
1510,16.0,8.0,11.0,10.0,2.0,1.0
1511,25.0,-12.0,10.0,4.0,2.0,1.0
1512,27.0,-26.0,14.0,3.0,3.0,0.0
1513,-20.0,23.0,6.0,13.0,0.0,2.0
1514,-9.0,-5.0,2.0,5.0,0.0,0.0
1515,-5.0,-12.0,6.0,6.0,3.0,0.0
1516,15.0,-12.0,12.0,5.0,2.0,0.0
1517,-2.0,22.0,6.0,13.0,0.0,3.0
1518,-7.0,-14.0,5.0,5.0,0.0,1.0
1519,-13.0,-13.0,6.0,5.0,1.0,0.0
1520,22.0,-6.0,13.0,5.0,2.0,0.0
1521,27.0,-8.0,10.0,4.0,0.0,1.0
1522,-25.0,5.0,4.0,8.0,1.0,0.0
1523,-12.0,-3.0,4.0,8.0,1.0,1.0
1524,-10.0,15.0,6.0,11.0,0.0,2.0
1525,-10.0,-4.0,3.0,4.0,2.0,0.0
1526,-2.0,-2.0,7.0,1.0,0.0,0.0
1527,7.0,-14.0,10.0,4.0,1.0,0.0
1528,-1.0,7.0,2.0,10.0,0.0,0.0
1529,22.0,-17.0,13.0,7.0,3.0,0.0
1530,9.0,0.0,11.0,6.0,2.0,1.0
1531,2.0,30.0,6.0,11.0,1.0,1.0
1532,6.0,-9.0,8.0,3.0,2.0,1.0
1533,-1.0,21.0,9.0,13.0,1.0,1.0
1534,-16.0,-24.0,4.0,4.0,0.0,0.0
1535,-20.0,-1.0,7.0,7.0,1.0,1.0
1536,-3.0,-14.0,5.0,3.0,0.0,1.0
1537,-11.0,-2.0,3.0,2.0,0.0,0.0
1538,-4.0,24.0,1.0,13.0,0.0,0.0
1539,6.0,-14.0,10.0,5.0,3.0,0.0
1540,18.0,9.0,12.0,11.0,1.0,1.0
1541,-3.0,6.0,2.0,8.0,0.0,0.0
1542,-3.0,-13.0,2.0,3.0,0.0,0.0
1543,21.0,-15.0,12.0,5.0,0.0,1.0
1544,-16.0,-4.0,7.0,8.0,1.0,2.0
1545,-24.0,-1.0,4.0,5.0,0.0,0.0
1546,-1.0,-10.0,7.0,4.0,2.0,0.0
1547,23.0,14.0,11.0,12.0,2.0,0.0
1548,8.0,22.0,8.0,15.0,0.0,2.0
1549,-4.0,0.0,8.0,7.0,0.0,3.0
1550,5.0,-16.0,8.0,7.0,0.0,2.0
1551,4.0,14.0,6.0,12.0,1.0,2.0
1552,-10.0,-5.0,6.0,4.0,2.0,0.0
1553,-17.0,-5.0,4.0,2.0,0.0,0.0
1554,17.0,-1.0,11.0,3.0,0.0,0.0
1555,-3.0,14.0,6.0,12.0,0.0,1.0
1556,-16.0,20.0,2.0,14.0,0.0,2.0
1557,9.0,-15.0,12.0,6.0,0.0,1.0
1558,4.0,2.0,7.0,7.0,0.0,1.0
1559,-14.0,31.0,4.0,12.0,1.0,1.0
1560,12.0,-9.0,11.0,6.0,1.0,0.0
1561,31.0,5.0,12.0,7.0,1.0,1.0
1562,-14.0,-13.0,8.0,4.0,0.0,0.0
1563,-13.0,4.0,6.0,8.0,1.0,1.0
1564,-4.0,-17.0,4.0,2.0,3.0,0.0
1565,1.0,5.0,6.0,7.0,0.0,1.0
1566,21.0,-3.0,14.0,6.0,1.0,0.0
1567,-5.0,11.0,2.0,13.0,0.0,0.0
1568,-3.0,-14.0,3.0,4.0,0.0,0.0
1569,12.0,19.0,11.0,12.0,2.0,1.0
1570,5.0,15.0,9.0,12.0,0.0,3.0
1571,-11.0,-6.0,6.0,2.0,0.0,0.0
1572,-11.0,-1.0,5.0,5.0,0.0,1.0
1573,15.0,0.0,11.0,5.0,2.0,0.0
1574,6.0,-5.0,8.0,3.0,0.0,0.0
1575,-11.0,21.0,5.0,14.0,2.0,1.0
1576,12.0,16.0,14.0,12.0,0.0,1.0
1577,-4.0,-7.0,6.0,6.0,2.0,1.0
1578,-20.0,27.0,2.0,11.0,1.0,1.0
1579,4.0,-16.0,7.0,7.0,2.0,0.0
1580,1.0,-22.0,1.0,5.0,0.0,0.0
1581,-13.0,-4.0,5.0,5.0,2.0,1.0
1582,-18.0,-12.0,4.0,6.0,0.0,2.0
1583,27.0,-1.0,10.0,1.0,0.0,0.0
1584,26.0,10.0,14.0,10.0,0.0,2.0
1585,-9.0,22.0,6.0,13.0,0.0,3.0
1586,-25.0,17.0,4.0,12.0,0.0,2.0
1587,-6.0,-9.0,3.0,5.0,0.0,0.0
1588,15.0,-4.0,12.0,6.0,2.0,0.0
1589,-5.0,21.0,5.0,14.0,0.0,3.0
1590,21.0,-7.0,14.0,6.0,1.0,1.0
1591,18.0,-5.0,12.0,3.0,0.0,0.0
1592,4.0,-9.0,8.0,6.0,1.0,1.0
1593,10.0,10.0,10.0,9.0,2.0,0.0
1594,-18.0,28.0,7.0,12.0,1.0,1.0
1595,-4.0,-1.0,6.0,5.0,1.0,1.0
1596,-8.0,-19.0,4.0,3.0,0.0,1.0
1597,-2.0,11.0,5.0,11.0,0.0,2.0
1598,7.0,7.0,10.0,11.0,0.0,2.0
1599,-7.0,-10.0,3.0,6.0,0.0,0.0
1600,6.0,3.0,10.0,8.0,0.0,1.0
1601,-10.0,22.0,3.0,14.0,0.0,0.0
1602,23.0,-2.0,11.0,4.0,1.0,2.0
1603,8.0,-4.0,9.0,6.0,3.0,0.0
1604,-10.0,-8.0,6.0,3.0,0.0,0.0
1605,8.0,-8.0,8.0,6.0,0.0,0.0
1606,19.0,12.0,12.0,11.0,0.0,2.0
1607,-23.0,-17.0,3.0,7.0,1.0,0.0
1608,-3.0,-3.0,5.0,5.0,1.0,1.0
1609,9.0,-12.0,12.0,5.0,1.0,0.0
1610,18.0,15.0,11.0,9.0,2.0,0.0
1611,-7.0,22.0,6.0,14.0,0.0,3.0
1612,-17.0,-1.0,3.0,7.0,0.0,2.0
1613,28.0,-13.0,15.0,4.0,3.0,0.0
1614,-17.0,13.0,5.0,10.0,2.0,1.0
1615,-5.0,-11.0,5.0,3.0,0.0,0.0
1616,-6.0,0.0,7.0,0.0,0.0,0.0
1617,-8.0,-21.0,6.0,4.0,1.0,2.0
1618,0.0,-4.0,0.0,8.0,0.0,0.0
1619,7.0,15.0,9.0,12.0,2.0,1.0
1620,2.0,-3.0,7.0,2.0,0.0,0.0
1621,13.0,-5.0,12.0,4.0,1.0,2.0
1622,-1.0,5.0,3.0,7.0,0.0,0.0
